smiles,score_UV_FILTER
COC1(CNC(=O)CSC)CN(C(=O)C2(C#N)CCC2)C1,0.3356702268519529
COC1(CNC(=O)c2c(C(C)C)cnn2C)CN(c2nnco2)C1,0.0008199165232381978
COC1(c2nnc(N3CCC(F)C3)n2CC(C)C)CCC1,0.0005385088555520727
COC1CCC(C(=O)NC[C@@H](C)Nc2nc(C3CC3)ns2)C1,0.0006941409723025653
COCC(=O)NC1CCC(CNC(=O)c2ccc(Cl)cc2F)C1,0.0005815469141017185
COCC(O)C(=O)N[C@H](C)C1CN(C(=O)c2ncoc2C)C1,0.13290614584254648
COCCC1(C(=O)OC)CCN(C(=O)[C@H]2CC[C@@H](C(=O)OC)C2)C1,0.00035286097932711276
COCCN1C2CCC1CN(C(=O)c1cnn3c1CCCC3)C2,0.00043955354917709873
COCc1ccc(CNS(=O)(=O)CC23CC(C2)C3)cc1F,0.0004628920762788481
COc1cc(C(=O)N[C@H]2C[C@H](NC(=O)CN3CC4CC4C3)C2)nn1C,0.0001513326283124624
COc1ccc(C(=O)NCC(O)(c2nccn2C)C(F)(F)F)cc1,0.00043363039889886707
COc1ccc(CCNC(=O)C(C)NCC2CCC(C)(C)O2)cc1,0.00041625835209603535
COc1cccc(N2CCC(NC(=O)N(C)C3CCCOC3)C2=O)c1,0.0008145959946757598
COc1ccnc(CNC(=O)c2ccc3c(c2)C(=O)NCCO3)c1F,0.15834228871159658
COc1cnc(NC(=O)Cc2ccc(OC)nn2)cn1,0.0005451361595092121
CSC1CN(Cc2nc(C3CCCC3)no2)CC1N(C)C,0.0005720075379989057
Cc1cc(C(=O)N2CC(Nc3nccnc3F)C3(CCC3)C2)no1,0.29723580831077423
Cc1ccc(C(=O)N2CC(CN(C)C(=O)c3nc(O)n(C)n3)C2)cc1,0.0003262020794107086
Cc1ccc(C(=O)O)cc1CS(=O)(=O)NCCC(O)C1CCC1,0.0004427042868603077
Cc1ccc(F)cc1C(=O)N1CCCC(Nc2cncc(C#N)n2)C1,0.001606087241107104
Cc1ccnc(N[C@H]2C[C@@H](NC(=O)c3cnc(C4CCC4)[nH]c3=O)C2)n1,0.23735518365444155
Cc1cnn(C)c1C(=O)N1C[C@H]2[C@H](Nc3ccnc(Cl)n3)[C@H]2C1,0.2910440078684857
Cc1cnoc1C(=O)N1CCC(C(C)NC(=O)CN2CCOCC2)C1,0.0002643196545167791
Cc1cnsc1C(=O)N1CCN(C(=O)Cn2nnnc2C)[C@@H](C)C1,0.000357870261166471
Cc1csc(C)c1S(=O)(=O)N1CC(C)(CO)C1,0.00041310669459415113
Cc1n[nH]c(N2CCN(Cc3nccn3C(F)F)CC2)n1,0.0004778005464160473
Cc1nc(N(C)CC2CCN(C(=O)CO)C2)c(Cl)cc1C#N,0.0010226678337821931
Cc1ncn(C)c1C(=O)NC1(CO)CN(C(=O)C2(C#N)CCOC2)C1,0.0006341819354239646
Cc1sc(C(=O)NC2CN(C(=O)CC(C)C)C2)cc1C#N,0.2501473746261535
N#Cc1ccnnc1N[C@H]1C[C@@H](NC(=O)C2(CF)CC2)C1,0.001180298271224272
N[C@@H]1CCO[C@H]1C1CCN(C(=O)C2(C3CCCCC3)CC2)CC1,0.7536837648976438
NC(=O)c1ccccc1N1CCC(NCc2ccccc2F)CC1,0.00168613098334379
O=C(C1CCCO1)N1CC[C@@H](NC(=O)C2(CO)CCCO2)C1,0.00020858314666581134
O=C(CCC1CCOC1)N[C@@H]1CCN(c2nc(Cl)ncc2F)C1,0.001070248160618953
O=C(N[C@H]1C[C@H](CNC(=O)C2CSC2)C1)c1cn[nH]c1,0.0004850040293316352
O=C(N[C@H]1CCCC(F)(F)[C@@H]1O)c1c[nH]nc1-c1nnc[nH]1,0.0009766393687214853
O=C(N1CCOC([C@H]2COCCN2C2CC2)C1)C(F)(F)CC1CC1,0.0005130932908322004
O=C(NC1CCN(Cc2ccns2)C1)c1cnccc1C(F)(F)F,0.0005057152411514618
O=C(NCC1(CNc2ncnc3scnc23)CCC1)[C@@H]1CC1(F)F,0.001360680143193944
O=C(NCC12CCCC(CO1)C2)NCC(O)C1CCCC1,0.0007500981985285904
O=C(O)c1cccc2c1CN(CC(O)CC1CCOC1)C2,0.0004594350221011631
O=C1CCc2cc(C(=O)N3CCCC4(CC4)S3(=O)=O)cnc21,0.00017287387323144723
O=C1COCC2(CN(C(=O)c3cccc(Nc4ncccn4)c3)C2)N1,0.2354255504965628
O=C1NCCC12CCCN(Cc1cn(C3COC3)nn1)C2,0.0005328770982536711
O=S1(=O)CCN(CC2CC3(CCCC3)CO2)C2COCCN21,0.0005758354481197446
c1cc(CC2(NCC3OCCc4ccccc43)CCNCC2)ccn1,0.0007546839831075389
C[C@@H](CNC(=O)c1cncc(-n2ccnc2)n1)NC(=O)CCC1CC1,0.5072201125913393
C[C@@H](NC(=O)CCC(=O)N1CCOCC1)C1CN(c2nncs2)C1,0.00044976209125080274
C[C@@H](O)C(=O)N1CC(NC(=O)[C@H]2C[C@@](F)(CO)C2)CC2(CC2)C1,0.00027942511304071316
C[C@@H](O)C(=O)N1CCC1CNC(=O)c1ccc(Cl)cc1O,0.00042983335272810894
C[C@@H](O)CN(C)C1=NCC(c2ccccc2F)N1C1CC1,0.001314422340520174
C[C@@H](OC(=O)C1(C#N)CCOC1)c1cc(Cl)c2c(c1)OCO2,0.0011682869600759757
C[C@@H]1CN(C(=O)c2ccon2)CCN1C(=O)c1ccc(N)cn1,0.26338697927264737
C[C@@H]1OCCO[C@@H]1C(=O)NCC(F)(F)c1ccc(F)cc1,0.000440423079663596
C[C@H](NC(N)=O)C(=O)N1CC2C(CNC(=O)CC3CCC4CC34)C2C1,0.00038117174300972804
C[C@H](OC(=O)CCC1CCCC(=O)N1)c1ccc(F)cc1,0.00047455554852873045
C[C@H](F)CC(=O)Nc1cccc(OC2(C(=O)O)CCC2)c1,0.0005928192049385263
C[C@H]1CN(C(=O)C23CCCN(CC2)C3)CCN1C(=O)c1cccc(=O)[nH]1,0.000261443428758048
CC[C@@H]1OCC[C@H]1NC(=O)N1CCC(C2OCCO2)CC1,0.0005602685073781862
CC(=O)N1CC(CNC(=O)Nc2cccc(C(N)=O)n2)C1,0.00036662890482015345
CC(=O)NCCc1ccc(C(=O)NCC[C@@H](C)O)cc1,0.00028062724047743217
CC(C#N)C(=O)N1CC[C@@H](C(=O)OCc2ccccc2)C1,0.0006069468498351375
CC(C)(C)OC(=O)CCNC(=O)N1CC(C)(C)C1c1cccnc1,0.00044875271857302147
CC(C)(CNS(=O)(=O)c1cc(Cl)ccc1C#N)OCCO,0.0006227012855803367
CC(C)(CF)NS(=O)(=O)c1cc2ccccc2cc1F,0.0006553050898775839
CC(C)(F)CCC(=O)N(CCNC(=O)C1(C)CC1(F)F)C1CC1,0.3282332480663648
CC(C)(F)CCC(=O)N1C[C@@H]2CC[C@H](C1)N2c1nncs1,0.00043941892278025907
CC(C)C(=O)N1CCC(O)(CNc2ccnc(Cl)n2)CC1,0.2860366556110302
CC(C)C(=O)NC1(C)CN(C(=O)C2CC23CC(O)C3)C1,0.00023225790628693326
CC(C)CN1CCN(C(=O)C2CC23CCC3N)C(C)C1,0.0002223075513308812
CC(CNC(=O)CC1CCCC1)Nc1ccn2ccnc2n1,0.7471884037233227
CC(CNC(=O)COc1ccccc1)NC(=O)C1CCOC(C)C1,0.000415551862691436
CC(CO)C(=O)N(C)CCCN(C)C(=O)c1[nH]ncc1Cl,0.0002866690393858011
CC(N)CN(C)C(=O)NCC1(C(F)F)CC2(CCC2)C1,0.00042672626008443613
CC1(C(=O)N2CCOC(C)(CNC(=O)C3CCC(=O)NC3)C2)CC1,0.11077316776845525
CC1(C)CCCC1CNS(=O)(=O)c1ccccc1OC(F)F,0.0008349064111900906
CC1(CCC(=O)NCC2(C)CN(C(=O)CO)CCO2)CC1,0.0002934024145173944
CC1(F)CC(NC(=O)Nc2nccn2CC2CC2)C1,0.0009572750958639108
CC1=NOC2(C1)CN(C(=O)c1ccc(C#N)c(Br)c1)C2,0.45418025462945094
CC1C(NC(=O)c2cccn3nnnc23)CCCN1C(=O)CN(C)C,0.00019128124116735037
CC1CC(C)(C(=O)N[C@H]2C[C@H](NC(=O)CCc3nccs3)C2)C1,0.0003808841121800736
CC1CC(C)N(c2nnc(CCCS(C)=O)n2C)C1,0.0005894668643800382
CC1CC1C(=O)NCC1CCCN1C(=O)c1cc(N(C)C)ccn1,0.0004103830568429898
CC1CN(C(=O)CNC(=O)c2cc(F)cc(F)c2)CC2(CC2)O1,0.0007680793671228035
CC1CN(S(=O)(=O)C[C@@H]2C[C@H]2CF)CC(c2ccsc2)O1,0.0003308058353290205
CCC(=O)N1CCC2(C1)CN(c1nsc3ccccc13)C2,0.0017498173045322756
CCC(=O)NCC1CCCN(C(=O)CCc2nc(C(C)C)no2)C1,0.00033769839061427264
CCC(C)(OC)C(=O)N1CC([C@H](C)NC(=O)C2(CN(C)C)CC2)C1,0.0003183319271058881
CCC(C)C(=O)N(C)CC(C)(C)CNc1nc2c(cc1C#N)COCC2,0.001648612894963214
CCC(C)N1CCC(CNC(=O)Nc2ccc3c(c2)C(=O)CC3)C1,0.6985219949208044
CCC(CC)CS(=O)(=O)NC(C)C1CCS(=O)(=O)C1,0.1656146199771675
CCC(O)(CC)CNC(=O)NCc1ncc(OC)c(O)n1,0.0004034750119432034
CCC1OC2(CCN(C(=O)Nc3cccc(OC)c3F)CC2)NC1=O,0.0012843067189774325
CCCCC(=O)N1C2CCC1CN(C(=O)CC1CN(C)C1)C2,0.0004256717088621292
CCCCC(CNC(=O)Cc1cnoc1)NC(=O)c1ccc(=O)oc1,0.0002520278033177896
CCCN(C(=O)OC(C)(C)C)C(C)C(=O)N(CC)CC1CC1,0.00043737821988416533
CCN(C)CC(=O)N1CCC(CCNC(=O)c2ccc(O)c(C)c2)C1,0.22625757618912823
CCOC(=O)N1CCCN(C(=O)C23CCOC(CN)(C2)C3)CC1,0.00028155739102671143
CCOC(C)C(=O)NC[C@@H](C)NC(=O)C12CCCC(C)(C1)OC2,0.0005675856818816816
CCOCC(=O)NCC(C)N(C)C(=O)C1=C(C)OCCS1,0.0004683011771440644
CCc1cc(C(=O)NCC(C)(NC(=O)C2CC(C)=NO2)C2CC2)no1,0.0003086251309912458
CCc1ncc(CN(C)C(=O)C(O)(c2ccc(C)o2)C(F)(F)F)s1,0.000578464547011105
CCc1ocnc1C(=O)N1CC(C)(NC(=O)c2sccc2OC)C1,0.23769179596060805
CCn1cc(C(=O)NC2CC(=O)N(C3CN(CCN(C)C)C3)C2)cn1,0.0974293569341719
CCn1cc(CN(C(=O)[C@H]2CSCN2C(C)=O)C2CC2)cn1,0.00040291044192570873
CCn1ccc(C(=O)N2CC[C@@H](NC(=O)CC3CC4(CC4)CO3)C2)n1,0.0007007019040554417
CCn1cnnc1C(=O)N1CCC[C@@H]1CNC(=O)C1(C(F)F)CC1,0.1734002957773925
CN(C[C@H]1CCCN1C(=O)c1cn2ccncc2n1)C(=O)COC1CC1,0.0011827329452020771
CN(C)Cc1cn(C2CC(NC(=O)C(C)(C)CC#N)C2)nn1,0.0006833686006364564
CN(CC1(N)CC1)C(=O)C(NC(=O)OC(C)(C)C)c1cccs1,0.00047940571664723165
CN1CC(C(=O)Nc2nnc(N3CCOCC3)[nH]2)CC1=O,0.00029073799178073784
CN1CC(CC(=O)N2CC[C@H](NC(=O)C3CCCn4nccc43)C2)C1,0.00034740200465242213
CNC(=O)c1cc(C)nc(N(C)C(C)CNC(=O)CCSC)n1,0.16448041255256232
CNC(=O)c1cncc(N2Cc3cccc(F)c3C(C)(C)C2)n1,0.0006527418082826365
CO[C@@H]1CS(=O)(=O)C[C@H]1NC(=O)NC(C)c1ccnc(C)c1,0.0002750161607289256
CO[C@H](C)C(=O)N1CC2(CCN(C(=O)[C@@H](O)c3ccccc3)CC2)C1,0.00031877908400330853
COC(=O)[C@@H]1[C@@H]2CC[C@H]([C@@H]2C(=O)N2CCCC(C)(CC#N)C2)C1(C)C,0.0018379368914740804
COC(=O)C[C@H]1CCN(C(=O)c2cc3cc(OC)ccc3n2C)C1,0.0007219657852111205
COC(=O)C(NC(=O)c1cnc(C)c2c1cnn2C)C1(OC)CCC1,0.0005577082889048583
COC(=O)C(NCC(=O)OCC1CC1)c1ccc(Cl)cc1Cl,0.0005764978735012368
COC(=O)c1cc(F)cc(C(=O)NC2(c3ncccn3)CCC2)c1,0.0004526209672600157
COC(C)(C)c1nsc(N(C)CCNC(=O)C2(C)CC(C)C2)n1,0.0006354689213510397
COC(CN1CCC(=O)NC(CC2CCOC2)C1=O)C1CCC1,0.00039174292409506007
COC1(C(F)(F)CNC(=O)N2CCCC=C2c2cccnc2)CCC1,0.0013476437878090029
COC1(CC(=O)N[C@@H](C)CCNC(=O)C(C)Cc2c(C)noc2C)CC1,0.24371230630858343
COC1(CC(=O)NCc2ncc(Br)cn2)CCCCC1,0.0007665204246311958
COC1(CNC(=O)c2ccncn2)CN(C(=O)C(F)CC2CC2)C1,0.17425553900853735
COCC(=O)N1CCC2(CC1)CN(C1CCc3c(F)cccc31)C2,0.0009902926022181953
COCC(Cc1ccc(F)cc1F)Nc1cc(N)cnn1,0.0010293895776933633
COCC(NC(=O)NCC(O)C1(C)CC1)C(C)C,0.00040233989562702457
COCCC(C)C(=O)N[C@H]1[C@@H]2CN(C(=O)c3ccncc3N)C[C@@H]21,0.0005197927943878737
COc1cc(CN2CC3(CCC3)[C@@H]3COC[C@@H]32)ccc1SC,0.0006507864836144056
COc1cc(CN2CCC(=O)N(CCF)C2=O)cc(Cl)c1OC,0.0006572927355199831
COc1ccc(C(=O)NC[C@H]2C[C@H](n3ccnn3)C2)c(OCC2CC2)n1,0.16726873843054008
COc1ccc(C(O)CNS(=O)(=O)c2cncs2)cc1,0.0004609872006628883
COc1ccccc1-n1cc(C2CCCN2C(=O)C2(O)CC2)nn1,0.0005209579763129364
COc1cnc(NC2(CNC(=O)c3cnn(C(C)(C)C)c3)CC2)nc1,0.0009982726431500908
CSCC(=O)NCC[C@H](C)NC(=O)C1CCS1(=O)=O,0.0003571357273200631
Cc1cc(C(=O)N2C3CCC2CC(NC(=O)c2n[nH]cc2C)C3)[nH]n1,0.2094789023310354
Cc1cc(C)c(CC(=O)N[C@H](C)CNc2cc(O)ncn2)c(=O)[nH]1,0.00041337651470305483
Cc1cc(C2(C(=O)NC(C)(C)CCO)CC2)nn1C(C)(C)C,0.00042824640538129794
Cc1cc(CC(=O)N[C@@H](C)CNC(=O)C2CCCC2O)ccn1,0.0918567383932117
Cc1cc(S(C)(=O)=O)cc(NC(=O)[C@@H]2C[C@@H]3CCCN3C)c1C,0.0
Cc1ccc([C@H](O)CNC(=O)CC[C@H]2CCCN2)cc1,0.0003479017703453838
Cc1ccc(CC(=O)NC2CN(C(=O)C(C)n3cccn3)C2)cc1,0.00044351622572733404
Cc1cccc(C(=O)NCC2CN(C(=O)Cc3ccccc3C)C2)n1,0.00031664960516879524
Cc1cccc(Cl)c1NC(=O)C(C)NC(CO)CC(F)F,0.3937132692653752
Cc1cccnc1CN(C)CC(C)NC(=O)c1cccnc1C,0.0003861412488299222
Cc1ccnc(NCCc2ccc(CNC(=O)C(C)CF)cc2)n1,0.0012354483577920756
Cc1n[nH]c(CC(=O)N2CCC[C@H]2CN(C)C(=O)C(C)C2CC2)n1,0.0003235141390548832
Cc1nc(C(=O)N2CCCC[C@@H]2CNC(=O)c2nccnc2N)n[nH]1,0.1578613040004454
Cc1nc(C(=O)N2CCN(C(=O)c3c(C)nn(C)c3C)[C@@H](C)C2)c[nH]1,0.23917409442607432
Cc1nc(C)n(CCCC(=O)NCC(O)CNC(=O)C2CC2C)n1,0.00015659409255691574
Cc1nc(CCCC(=O)NC(C)CN(C)C(=O)C2(F)CC2)cs1,0.00041597086479290796
Cc1nnc(CCNC(=O)Nc2ccc3c(c2)C(=O)NCC3)o1,0.22489262674691313
Cc1noc(C(=O)N2CC3CC2CN(C(=O)Cc2cccnc2)C3)n1,0.00028189469285780323
Cc1ocnc1CC(=O)Nc1ccnc(C2CCCC2)n1,0.00046406694417775303
Cn1c(Cn2cnnc2Cl)nnc1N1CCC2CSCC2C1,0.49783942984132523
Cn1ccnc1[C@@H]1C[C@@H]2CC[C@H](C1)N2C[C@@H](O)C(F)F,0.0005394086317926103
N#CCC(=O)N1CC(CO)(NC(=O)CN2CCNC(=O)C2)C1,0.0002025350541520437
N#Cc1cc(C(=O)N2CCN(Cc3ccccn3)CC2)cs1,0.001052498953272178
N[C@@H](Cc1c[nH]cn1)C(=O)N1CCC(F)(c2ccccc2Cl)CC1,0.0005624694580343495
O=C(CC12CCCC1C2)N1CCCCC1c1ncc[nH]1,0.0014726983936281031
O=C(CCC1CCOCC1)NCc1cc(=O)[nH]c(C2CCC2)n1,0.0006484641533655129
O=C(CCc1nc(C2CCCC2)no1)Nc1ccncc1F,0.31996077247919774
O=C(CN1CCCC1=O)NCC1CCCCN(C(=O)c2cnoc2)C1,0.20891658254069664
O=C(Cc1cnco1)NC1CN(C(=O)c2cccc(F)c2)CC2(CC2)C1,0.0008401055517550739
O=C(NC1C2CCCC(F)(F)C21)c1ccc2[nH]cnc2c1F,0.585615586901197
O=C(NC1CN(C(=O)[C@@H]2CCOC2)C1)c1cc(F)c(F)c(OC2CC2)c1,0.23542000507889377
O=C(NCC1(c2ccccc2)CCN(c2nnco2)CC1)C1(O)CC1,0.2326217834678619
O=C(O)C1CCc2cnccc2N1C(=O)c1cncc(C2CC2)c1,0.2921381799472294
O=C(c1cc[nH]c1C1CCC1)N1CCC(Cn2ccnn2)C1,0.0006760477945990228
O=C1C[C@H]2[C@@H]1C[C@@H](OC(=O)C1=C(Cl)CCOC1)N2,0.00036069292958186154
O=C1CC2(CCC2)C(OC(=O)c2ccc(C3(F)COC3)cc2)CN1,0.0006456683334200101
C[C@@H](CCNC(=O)Cn1cccnc1=O)NC(=O)Cn1cccc1,0.00015648792653957658
C[C@@H](OC(=O)c1cnc(-c2ccccn2)s1)C1CCOCC1,0.24998111588168892
CC(=O)CCC(=O)N(C)CCCN(C)C(=O)c1cc(C)cs1,0.21585231598694318
CC(=O)N1C[C@H](O)C[C@H]1C(=O)NC[C@H]1CCCN1C(=O)CC1(O)CC1,0.08466689893480561
CC(=O)N1CCC(C(=O)N2C[C@]3(CO)C[C@]3(CO)C2)CC1,0.00016349893635131613
CC(=O)NC(C(=O)OCC(=O)N(C)CC(F)(F)F)C1CCCC1,0.0004151776659137436
CC(=O)NCC(=O)NC(C)CNC(=O)c1cc(O)ccc1C,0.0002622716244093138
CC(=O)OCCC(=O)N[C@@H](CO)CNC(=O)c1cc(F)ccc1C,0.0002770341041694472
CC(C)(CN1CCOCC1)C(=O)NC[C@@H]1CCCCN1,0.0004282132453576127
CC(C)(NC[C@@](C)(O)c1ccccc1)C(O)c1ccccc1,0.000563128305453111
CC(C)(O)CC(=O)N1CCOCC1CNC(=O)CC1(O)CCOC1,0.0002548968825940387
CC(C)C[C@@H]1C[C@H]1C(=O)N1CC[C@@H]2NCC(=O)N[C@@H]2C1,0.000253551819676701
