smiles,score_UV_FILTER
C[C@@H]1CN(Cc2ccncc2)CCN1C(=O)c1ccc(C(N)=O)s1,0.0003756363877630789
C[C@H]1C[C@@H]1C(=O)NC1(C)CCN(C(=O)c2ccc3c(c2)OCC3)C1,0.0004557568352466544
C[C@H]1CN(C(=O)c2ccn(C)c(=O)c2)CCN1C(=O)CC1(C)CC1,0.00043299349112465934
CC(=O)C1Cc2ccccc2N1C(=O)CCc1nnc[nH]1,0.00030054974136626937
CC(=O)CCCC(=O)N1CCC[C@H](CNC(=O)C2CC3CCCC32)C1,0.30361129262693387
CC(=O)N1CC2CCC1C(CNC(=O)c1cccc3nonc13)C2,0.0004707658716737881
CC(=O)N1CCCCC2C(NC(=O)c3cc(C)nc(O)c3)C21,0.0003789466836912055
CC(=O)NC(C)C(=O)NC1CC2CCC1(Nc1nccc(C#N)n1)C2,0.001103699451147986
CC(=O)c1c(C)[nH]c(C(=O)N(C)CCN(C)C(=O)[C@H]2C[C@@H](O)C2)c1C,0.0002500680674998483
CC(C(=O)NCC1CC2COCC2N1C(=O)C1CC1)n1cccn1,0.00047697117865366524
CC(C)(C(=O)N1CC(NC(=O)[C@H]2CC2(C)C)CC2(CC2)C1)C1CC1,0.21158590487103207
CC(C)(C(=O)N=S1(=O)CCCC2(CCCN2)C1)C1CCCCO1,0.0009418415036321463
CC(C)CC(=O)NC1(C)CN(C(=O)C(F)C2CCOC2)C1,0.0003037271244814681
CC(C)CC(CN)NC(=O)COCc1ccc(C#N)cc1,0.0007642393780046082
CC(C)SCC(=O)N1CCC[C@@H]1CNC(=O)C[C@H]1CCCC[C@@H]1O,0.0005220444209459863
CC(C)n1ncc2cc(C(=O)NC3(C4CCNCC4)CC3)cnc21,0.7542458733590546
CC(CC1CN(C(=O)CC2CCC(=O)C2)C1)NC(=O)c1ccnnc1,0.14431259798254703
CC(COc1ccccc1)NC1=NCC2(CO)COCCN12,0.0005796797417574887
CC(NC(=O)CCC1CCCO1)C1(O)CCN(C(=O)CC(C)(C)C)C1,0.0006329547197517328
CC(NC(=O)CCCC1CC1)C1CCN(C(=O)c2cccc(=O)[nH]2)C1,0.0003336052791899436
CC(NC(=O)CCn1ccnc1)C1CCN(C(=O)COC2COC2)C1,0.00027861904313361194
CC(NC(=O)N1CCC(C2CNC(=O)C2)CC1)c1csnn1,0.0002113293002073614
CC(NS(C)(=O)=O)C(=O)NC(C)C1CCCN(C(=O)CC#N)C1,0.2641148037985529
CC(O)(CNC(=O)NCCC(C1CC1)C1CC1)C1CCCOC1,0.0004152793634675003
CC(O)CN1CCN(CC(=O)Nc2ccnn2C(C)C)C(C)C1,0.0005599813461074432
CC1=C(C(=O)NC2CC(C)N(c3nc(SC)ns3)C2)CCO1,0.36121254860755103
CC1CC(=O)NC1C(=O)N[C@@H]1C[C@@H]2CC[C@H](C1)N2C(=O)[C@H]1C[C@@H]1C,0.26362596617591777
CC1CC(C(=O)NCc2cncc(O)c2)CN1C(=O)OC(C)(C)C,0.0005102807323233038
CC1CC1C(=O)N1C[C@@]2(C)CN(CCCc3ccccc3)C[C@@]2(C)C1,0.0010055211808583015
CC1CCCC1(O)CNC(=O)Nc1ccnn1-c1ncccn1,0.0012568971769098825
CC1CN(C(=O)c2cccc(N3CCCCC3=O)c2)CCS1,0.000676887983427052
CC1CN(C(=O)c2ccncc24CCCC3)C(C)CC1O,0.0
CC1OCCC1COC(=O)CCn1nnc2ccccc2c1=O,0.0006099039298302485
CCC(CC)CC(=O)NC1CCC2CN(C(=O)[C@H](O)C(C)C)CC21,0.0003700970347660279
CCC(CNC(=O)c1ncnn1CC)NC(=O)c1ncn(C)n1,0.00019524224406905976
CCC(OC)C(=O)Nc1cccc(-n2ccnn2)c1,0.0006480523534488186
CCC(F)(F)CC(=O)NC1(C2CCN(C(=O)CC#N)C2)CC1,0.26202843899660516
CCC1(C(=O)NC(C)CC2CN(c3nc(C)cc(C)n3)C2)CC1(F)F,0.0004934797662712957
CCCC(=O)N1CCC(CC(NC(=O)C2CNC(=O)C2)C2CC2)CC1,0.12177768660782906
CCCC(=O)NCC(C)CNC(=O)c1cc(O)ccn1,0.00032622246898652765
CCCn1cccc1C(=O)NCC1(O)CCN(C(=O)C2CCO2)C1,0.0003002803180657398
CCN(CC(=O)N(C)CC(O)CN(C)C(=O)C(C)(F)F)C1CC1,0.0003461915043278785
CCN(CC)CC(=O)NCC1CCCN1C(=O)C(F)(F)C1CC1,0.0004628934642654557
CCN(CC1CCN(C(=O)c2cnoc2C)CC1)C(=O)CC1CCC1,0.0011191766481905108
CCN1CCC[C@@H](NC(=O)N(C)CCOC(C)(C)C)C1,0.00044867812638402796
CCO[C@@H]1CCN(C(=O)C(F)(F)c2nccs2)C1,0.0006828378132462587
CCOC(=O)C1(CC)CCN(CC2(C)CCCO2)CC1,0.0008919958191554748
CCOC(CC)C(=O)NC(C)C1(O)CCN(C(=O)c2cn[nH]c2)C1,0.00028974409944101807
CCOC1(C(=O)N[C@@H](C)CNC(=O)C2CC(C)(C)CN2C)CCC1,0.0004229428990763221
CCOC1CC(C(=O)N2C[C@@H]3C[C@H]2CN3C(=O)C2CCCO2)C1,0.0006107938350779578
CCOc1cc(C(=O)NCC(CC)(COC)C(=O)O)on1,0.0005048117841115869
CCS(C)(=O)=NS(=O)(=O)Nc1ccc(C(C)(C)C#N)cc1,0.001553874118699848
CCc1cccc(C(=O)N2CCN(Cc3csc(CC)n3)CC2)n1,0.0007026472834684921
CCn1nc(C)c(C(=O)N(C)CCCN(C)CC2CCCC2)n1,0.0005915899929155104
CCn1nccc1C(=O)N[C@H]1CCCCN(C(=O)c2cncn2C)C1,0.0006997483190649636
CN(CC1CN(C(=O)c2cnco2)C1)C(=O)c1cc(CC2CC2)c[nH]1,0.39851640237161495
CN(CCC(O)c1ccccc1)C(=O)C1(CC(=O)N2CCNCC2)CC1,0.0007646598414638816
CN(CCN1CCN(c2ccccn2)CC1)C(=O)Cn1cnnn1,0.0003161775683278104
CN1[C@H]2CC[C@@H]1CN(C(=O)c1[nH]ncc1C1CC1)C2,0.0003952786044054718
CNC(=O)C1CCCCN1C(=O)c1cc(Br)no1,0.0004788690968901417
CNC(=O)CC[C@@H](NC(=O)Nc1c(C)c(F)ccc1C)C(=O)O,0.0004351498731251072
CNC(=O)NCCc1noc(C2(Oc3ccccc3)CC2)n1,0.000378338364620113
CNC(=O)c1ccc(C)c(NCc2csc(N)n2)c1,0.0007990518995891389
COC(=O)[C@@H](Cc1ccccc1)N(C)C(C)CCN(C(=O)CO)C1CC1,0.0003399647610327802
COC(=O)C(c1ccccc1)N(CC1CC1)C(=O)c1nocc1C,0.0006275436946945693
COC(=O)C1(OC)CN(C(=O)NCCN2C(C)C(C)CC2C)C1,0.0003813929508910346
COC(=O)C1CCC(C(=O)N2CC[C@H](NC(=O)CC3CC3)C2)C1,0.00023863229976864262
COC(=O)CC12CC(NC(=O)C(C)(N)C(F)(F)F)(C1)C2,0.0002666244001374343
COC(C)(C)CC(=O)NC1CCC(C)N(C(=O)[C@@H](C)OC)C1,0.0004689843027760049
COC(C)C(=O)NC1CCN(C(=O)CCC(C)(C)F)C1,0.00033641600490621636
COC(CN1CCCCC2C(CC1(C)C)CS2(=O)=O)C(C)C,0.0009093276954846618
COC1(CNC(=O)CCC2(C)CC2)CN(C(=O)c2cc[nH]c(=O)c2)C1,0.00026092541726237815
COCC(O)CCNC(=O)C(O)c1ncn(C)n1,0.00013155382139590005
COCC1(CNC(=O)c2cc(-c3ccccc3F)n[nH]2)CCCN1,0.0006439350520016258
COCCC(C)(C(=O)N1CCCC1(CO)CO)N(C)C,0.0002745294879970943
COCc1cncc(C(=O)N2CCCC2Cc2ccccc2)c1,0.0004580235238713983
COc1cc(C#N)cc(OCC(=O)Nc2cc(F)cc(Cl)c2)n1,0.5011739475240203
COc1cc(CNC(=O)COc2ccc(CC#N)cc2)ccc1C#N,0.0005793785735566196
COc1ccc(C)nc1CN(C)C(C)C(=O)Nc1cc(C)on1,0.0003796247232998226
COc1ccc(CCOC(=O)CN2CCOC2=O)cc1,0.00032514797465623324
COc1ccc(CNS(=O)(=O)CCC2CCOC2)c(Cl)c1,0.0003623959168317711
COc1cccc(CC(=O)N2CCN(c3ncns3)[C@H](C)C2)n1,0.0003561775116084396
COc1ccccc1C1(C(=O)NCc2ccc(C(N)=O)nc2)CC1,0.20195760974744845
COc1ccnc(C(=O)N(C)CC2CCN(c3ccc(C)nn3)C2)c1F,0.6514507781266002
COc1ccsc1C(=O)NC1(C)CN(c2ncns2)C1,0.0009994650892824945
COc1nn(C)cc1CNC(=O)N1CCC(OC(=O)N(C)C)CC1,0.0003519212312491527
CS(=O)(=O)c1cccc(CNC(=O)CCNC(=O)C2CCCC2)c1,0.00031815162900250484
CSC1CCCC(NCc2ccc(-n3cncn3)nc2)C1,0.0014415032902985374
Cc1[nH]nc(C(=O)NC2(C)CN(C(=O)c3cc(Cl)on3)C2)c1C,0.21068014253516895
Cc1[nH]ncc1C(=O)N(CCO)C1CCN(C(=O)c2cc[nH]n2)CC1,0.11824021649247685
Cc1[nH]ncc1C(=O)N1CC[C@@H](NC(=O)C2CC23CCOC(C)C3)C1,0.0005744604757567331
Cc1c(CC(=O)N2C[C@@H]3C[C@H]2CN3C2CC2)cnn1C,0.0005214390958165415
Cc1cc(C(=O)N[C@H]2CCN(C(=O)C3CCOC(C(C)C)C3)C2)no1,0.00035481100567729437
Cc1cc(C(=O)N2CC(F)(F)C[C@H]2C(=O)O)nn1CCO,0.00047776223427602047
Cc1cc(C(=O)NC(C)CCNC(=O)CCC2CCCO2)[nH]n1,0.16456651158099322
Cc1ccc(C(=O)N2CCC[C@H]2CNC(=O)Cc2ccc(=O)[nH]c2)[nH]1,0.0002613189646661837
Cc1ccc(CC(=O)N2CCCC3CN(C(=O)C4(O)CC4)CCC32)o1,0.0005294781861780024
Cc1cccc(C(C(=O)O)N(C)CC(O)CF)c1C,0.0004171037704725492
Cc1cccc(C)c1C(=O)NC1CN(Cc2nnnn2C2CC2)CC1C,0.0007403587290750969
Cc1ccccc1OCCN1C[C@H]2[C@H](NC(=O)c3cnn(C)c3)[C@H]2C1,0.00027354262287664587
Cc1cnc(COCC(=O)NCC2CCN(C(=O)CCF)CC2)o1,0.0003405576427251417
Cc1cnc(NCC(C)CNC(=O)[C@@H](O)Cc2ccccc2)nc1,0.000847494461276618
Cc1cnsc1C(=O)NCC(C)NC(=O)CC1C(C)(C)C1(C)C,0.20223389336893074
Cc1n[nH]cc1CC(=O)NCc1cccc(CN2CCCC2)c1,0.0004207183249885921
Cc1nc(C)c(-c2ccc(OCC3(O)CCCC3)nc2)o1,0.4065062771164096
Cc1nc(CN)sc1C(=O)N(CC(F)(F)F)CC(F)(F)F,0.0007648414320130944
Cc1nc2cc(C(C)NC(=O)C(N)CC(F)F)ccc2[nH]1,0.0006123632416859196
Cc1ncn(CC(=O)N2CCN3CC(F)(F)C[C@H]3C2)n1,0.00028961924885913303
Cc1nn(C)cc1C(=O)N1CCN(C(=O)c2cccc(F)c2)[C@H](C)C1,0.3981072586402725
Cn1cc(C(=O)O)c(C2CCCN2CC2COC(C)(C)OC2)n1,0.0003168258603125721
Cn1ccc(C(F)F)n1,0.00044385616776433244
Cn1nccc1C(N)C(=O)NC1CCC2(CCCN2)CC1,0.0007367989218524982
N#Cc1ccnnc1N1CC(F)(F)CC1CNC(=O)COC(F)F,0.0009364297885959915
NCc1ccccc1CNC(=O)COCC1CCOCC1,0.0002881376311654024
O=C(C[C@H]1COC(=O)N1)NCC1CCC(NC(=O)C2CC3(CC3)C2)C1,0.13710984712345448
O=C(C(O)C(F)F)N1CCc2c(Br)ccc(F)c2C1,0.0005740561426276174
O=C(C1CC(n2cc(Cl)cn2)C1)N1CCC(N2CCCC2=O)C1,0.0005421757148747989
O=C(C1CC(n2ccnc2)C1)N1CCC(CC(F)F)C1,0.0005814483699247613
O=C(CN1C=CS(=O)(=O)C=C1)OCCc1cccc(F)c1,0.0004066310635547412
O=C(N[C@@H]1[C@H]2COC[C@H]21)C1CC(=O)N(Cc2ccccn2)C1,0.0004245982828601287
O=C(N[C@@H]1CCN(CC(O)C(F)(F)F)C1)c1cccc(Cl)c1,0.0005280741615753061
O=C(N1CCCC(N2CCNCC2)C1)C1(C2CCC2)CCNCC1,0.0007419588725095854
O=C(N1CCN(C2CC2)c2cc(F)ccc21)[C@]12C[C@H]1COC21CCC1,0.3237679420530181
O=C(NCC1(NC(=O)[C@H]2CCCO2)CC1)c1cnc(C2CC2)s1,0.0005448762829100813
O=C(NCC1CN(CCc2ccccc2)C1)C1CCS(=O)(=O)C1,0.00038797345624286213
O=C1NC(C(=O)Nc2nccn3nccc23)CCO1,0.0002796978556563565
O=C1NCCCN(C(=O)C(F)(F)C2(O)CCOCC2)c2ccccc21,0.19649876454826148
O=c1ccc2cc(-c3cc(CNC4CCNC4)on3)co12,0.0
C[C@@]1(O)C[C@@H]2C[C@H]1C[C@@H]2NC(=O)Nc1c(SC(C)(C)C)nnn1C,0.0008899992407000823
C[C@@H](OCCN(C)C)C(=O)Nc1cncc(OCC(F)F)c1,0.0007951440379593604
C[C@H](CNC(=O)C1C(F)(F)C12CCC2)NC(=O)c1ccn(C)n1,0.0002397388919571372
C[C@H]1C[C@@H]1C(=O)NC[C@H]1C[C@@H](NC(=O)C2(n3cncn3)CC2)C1,0.0002727476777380164
CC(=O)N(C)Cc1cn(Cc2ccc(CS(C)(=O)=O)cc2)nn1,0.0002930168465665622
CC(=O)NC1CCCCN(C(=O)c2cccc3ccc(O)nc23)C1,0.3898674394419607
CC(=O)NCC(=O)NCC1CCCN(C(C)c2ncccn2)C1,0.13084375620724464
CC(=O)Nc1cc(C(=O)OCc2cnsn2)cc(C(F)(F)F)c1,0.0008507287963289133
CC(=O)Nc1cccc(NCc2nn3c(c2C)OCC3)c1,0.0008792322593876314
CC(C(=O)N1CC(C)(NC(=O)CCNC(=O)CO)C1)n1cccc1,0.00017296637003730373
CC(C)(CNc1nnc(C(C)(C)C)o1)NC(=O)c1cc(Cl)no1,0.2816308056084892
CC(C)(O)C1CCCN1C(=O)CC1C(=O)Nc2ccc(Cl)cc21,0.000960597303384853
CC(C)C(CNC(=O)[C@H](C)O)NC(=O)CC1CCNC1=O,0.00028431932724181513
CC(C)CC(O)CNC(=O)c1ccc(C2CCOC2)cc1,0.0005341919018216732
CC(C)CNC(=O)CCNC(=O)c1cnc2cn[nH]c2c1,0.00041092471441492106
CC(C)S(=O)(=O)C(C)(C)C(=O)N1CC(C2CS(=O)(=O)C2)C1,0.0002640178121969397
